mergeid,time,consumption_homefood,consumption_outhome,country,educ_year,job,exret,gender,hhsize,int_year,partnerinhh,yrbirth,gender_Female,gender_Male,job_Employed or self-employed (including working for family business),job_Homemaker,job_Permanently sick or disabled,job_Retired,job_Unemployed,country_Austria,country_Belgium,country_Denmark,country_France,country_Germany,country_Greece,country_Israel,country_Italy,country_Spain,country_Sweden,country_Switzerland,country_Austria.1,country_Belgium.1,country_Denmark.1,country_France.1,country_Germany.1,country_Greece.1,country_Israel.1,country_Italy.1,country_Spain.1,country_Sweden.1,country_Switzerland.1
IT-586600-02,2017,1.76779683736117,60.0,Italy,13.0,Retired,57.0,Male,2,2017.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-592195-01,2004,1.7086424843059955,100.0,Italy,13.0,Employed or self-employed (including working for family business),57.0,Male,2,2004.0,0,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-592195-01,2013,1.76779683736117,70.0,Italy,13.0,Employed or self-employed (including working for family business),57.0,Male,1,2013.0,0,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-592195-01,2015,1.7411295468056076,50.0,Italy,13.0,Employed or self-employed (including working for family business),57.0,Male,1,2015.0,0,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-631061-01,2004,1.7411295468056076,200.0,Italy,8.0,Employed or self-employed (including working for family business),60.0,Female,2,2004.0,1,1944.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-636642-01,2004,1.7411295468056076,500.0,Italy,5.0,Employed or self-employed (including working for family business),58.0,Male,4,2004.0,1,1949.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-636642-01,2017,1.958696177689276,700.0,Italy,5.0,Retired,58.0,Male,3,2017.0,1,1949.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-649516-01,2004,2.1420868489375264,1000.0,Italy,13.0,Employed or self-employed (including working for family business),62.0,Female,1,2004.0,0,1943.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-649516-01,2006,1.7411295468056076,100.0,Italy,13.0,Employed or self-employed (including working for family business),62.0,Female,1,2007.0,0,1943.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-649516-01,2011,1.790335880924894,50.0,Italy,13.0,Employed or self-employed (including working for family business),62.0,Female,1,2011.0,0,1943.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-649516-01,2013,1.790335880924894,300.0,Italy,13.0,Retired,62.0,Female,1,2013.0,0,1943.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-649516-01,2015,1.7086424843059955,200.0,Italy,13.0,Retired,62.0,Female,1,2015.0,0,1943.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-649516-01,2017,1.6673892921414593,100.0,Italy,13.0,Retired,62.0,Female,1,2017.0,0,1943.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-682376-01,2004,1.958696177689276,20.0,Italy,5.0,Employed or self-employed (including working for family business),60.0,Female,3,2004.0,1,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-683222-01,2004,1.89980812774042,50.0,Italy,5.0,Employed or self-employed (including working for family business),60.0,Female,2,2004.0,1,1946.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-683222-01,2006,1.89980812774042,100.0,Italy,5.0,Retired,60.0,Female,4,2007.0,1,1946.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-683222-01,2011,1.89980812774042,150.0,Italy,5.0,Retired,60.0,Female,3,2011.0,1,1946.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-683222-01,2013,1.9326447339160653,0.0,Italy,5.0,Retired,60.0,Female,3,2013.0,1,1946.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-683222-01,2015,1.8796299726944552,0.0,Italy,5.0,Retired,60.0,Female,3,2015.0,1,1946.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-683222-01,2017,1.9172747212614871,,Italy,5.0,Retired,60.0,Female,3,2017.0,1,1946.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-688608-01,2004,1.9326447339160653,0.0,Italy,13.0,Employed or self-employed (including working for family business),57.0,Female,3,2004.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-690410-01,2004,1.7411295468056076,,Italy,16.0,Employed or self-employed (including working for family business),60.0,Female,1,2004.0,0,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-690410-01,2006,1.7086424843059955,0.0,Italy,16.0,Employed or self-employed (including working for family business),60.0,Female,1,2007.0,0,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-690410-01,2013,1.7411295468056076,50.0,Italy,16.0,Retired,60.0,Female,1,2013.0,0,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-690410-01,2015,1.7411295468056076,0.0,Italy,16.0,Retired,60.0,Female,1,2015.0,0,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-690410-01,2017,1.790335880924894,0.0,Italy,16.0,Retired,60.0,Female,1,2017.0,0,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-697826-01,2004,1.6673892921414593,0.0,Italy,16.0,Employed or self-employed (including working for family business),60.0,Female,1,2004.0,0,1945.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-697826-01,2006,1.7086424843059955,100.0,Italy,16.0,Employed or self-employed (including working for family business),60.0,Female,1,2007.0,0,1945.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-697826-01,2011,1.6673892921414593,100.0,Italy,16.0,Employed or self-employed (including working for family business),60.0,Female,1,2011.0,0,1945.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-697826-01,2013,1.76779683736117,0.0,Italy,16.0,Retired,60.0,Female,1,2013.0,0,1945.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-697826-01,2015,1.7411295468056076,100.0,Italy,16.0,Retired,60.0,Female,1,2015.0,0,1945.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-697826-01,2017,1.7411295468056076,50.0,Italy,16.0,Retired,60.0,Female,1,2017.0,0,1945.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-700700-01,2004,1.611562712266506,0.0,Italy,5.0,Employed or self-employed (including working for family business),65.0,Male,1,2004.0,0,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-700700-01,2006,1.611562712266506,10.0,Italy,5.0,Employed or self-employed (including working for family business),65.0,Male,1,2007.0,0,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-700700-01,2013,1.611562712266506,0.0,Italy,5.0,Retired,65.0,Male,1,2013.0,0,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-700700-01,2015,1.6673892921414593,0.0,Italy,5.0,Retired,65.0,Male,1,2015.0,0,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-700700-01,2017,1.6673892921414593,0.0,Italy,5.0,Retired,65.0,Male,1,2017.0,0,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-702977-01,2004,1.8269026656007323,0.0,Italy,8.0,Employed or self-employed (including working for family business),57.0,Male,2,2004.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-702977-01,2006,1.8269026656007323,0.0,Italy,8.0,Retired,57.0,Male,3,2007.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-702977-01,2011,1.8558181338804391,50.0,Italy,8.0,Retired,57.0,Male,2,2011.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-702977-01,2013,1.790335880924894,0.0,Italy,8.0,Retired,57.0,Male,2,2013.0,0,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-702977-01,2015,1.89980812774042,50.0,Italy,8.0,Retired,57.0,Male,2,2015.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-702977-01,2017,1.790335880924894,0.0,Italy,8.0,Retired,57.0,Male,2,2017.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-720059-01,2004,1.790335880924894,0.0,Italy,13.0,Employed or self-employed (including working for family business),62.0,Female,2,2004.0,0,1945.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-720059-01,2015,1.8269026656007323,200.0,Italy,13.0,Retired,62.0,Female,2,2015.0,0,1945.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-722595-01,2004,1.89980812774042,0.0,Italy,16.0,Employed or self-employed (including working for family business),57.0,Male,3,2004.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-722595-01,2006,1.8269026656007323,200.0,Italy,16.0,Retired,57.0,Male,3,2006.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-722595-01,2015,1.8682531732300711,100.0,Italy,16.0,Retired,57.0,Male,2,2015.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-722595-01,2017,1.6473032557366176,30.0,Italy,16.0,Retired,57.0,Male,2,2017.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-733663-01,2004,1.7411295468056076,200.0,Italy,14.0,Employed or self-employed (including working for family business),57.0,Female,4,2004.0,1,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-733663-01,2006,1.7411295468056076,,Italy,14.0,Employed or self-employed (including working for family business),57.0,Female,4,2007.0,1,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-733663-01,2011,1.8269026656007323,0.0,Italy,14.0,Retired,57.0,Female,4,2011.0,1,1949.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-733663-01,2013,1.8558181338804391,0.0,Italy,14.0,Retired,57.0,Female,3,2013.0,1,1949.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-733663-01,2015,1.8558181338804391,100.0,Italy,14.0,Retired,57.0,Female,3,2015.0,1,1949.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-733663-01,2017,1.8796299726944552,100.0,Italy,14.0,Retired,57.0,Female,3,2017.0,1,1949.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-735781-01,2004,1.8558181338804391,100.0,Italy,8.0,Employed or self-employed (including working for family business),65.0,Female,2,2004.0,0,1946.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-735781-01,2006,1.7411295468056076,150.0,Italy,8.0,Employed or self-employed (including working for family business),65.0,Female,1,2006.0,0,1946.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-735781-01,2011,1.76779683736117,50.0,Italy,8.0,Retired,65.0,Female,1,2011.0,0,1946.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-762028-01,2004,1.3640546328884455,25.0,Italy,8.0,Employed or self-employed (including working for family business),65.0,Female,1,2004.0,0,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-769895-01,2004,1.7086424843059955,150.0,Italy,16.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1939.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-769895-01,2006,1.8269026656007323,150.0,Italy,16.0,Retired,65.0,Male,2,2007.0,1,1939.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-769895-01,2011,1.790335880924894,0.0,Italy,16.0,Retired,65.0,Male,2,2011.0,1,1939.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-769895-01,2013,1.790335880924894,400.0,Italy,16.0,Retired,65.0,Male,2,2013.0,1,1939.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-769895-01,2015,1.8269026656007323,500.0,Italy,16.0,Retired,65.0,Male,2,2015.0,1,1939.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-769895-01,2017,1.8796299726944552,80.0,Italy,16.0,Retired,65.0,Male,2,2017.0,1,1939.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-777892-01,2004,1.611562712266506,0.0,Italy,5.0,Employed or self-employed (including working for family business),58.0,Male,1,2004.0,0,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-777892-01,2006,1.6673892921414593,0.0,Italy,5.0,Retired,58.0,Male,1,2007.0,0,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-777892-01,2011,1.6673892921414593,10.0,Italy,5.0,Retired,58.0,Male,1,2011.0,0,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-777892-01,2015,1.6673892921414593,0.0,Italy,5.0,Retired,58.0,Male,4,2015.0,0,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-777892-01,2017,1.6673892921414593,0.0,Italy,5.0,Retired,58.0,Male,4,2017.0,0,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-783653-01,2004,1.9326447339160653,1000.0,Italy,21.0,Employed or self-employed (including working for family business),63.0,Male,2,2004.0,1,1941.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-783653-01,2011,1.8558181338804391,200.0,Italy,21.0,Retired,63.0,Male,2,2011.0,1,1941.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-798250-01,2004,1.790335880924894,0.0,Italy,5.0,Employed or self-employed (including working for family business),60.0,Female,4,2004.0,1,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-798250-01,2013,1.8269026656007323,0.0,Italy,5.0,Retired,60.0,Female,3,2013.0,1,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-801951-01,2004,1.790335880924894,0.0,Italy,2.0,Employed or self-employed (including working for family business),65.0,Male,5,2004.0,1,1940.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-801951-01,2006,1.790335880924894,0.0,Italy,2.0,Retired,65.0,Male,5,2007.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-801951-01,2011,1.790335880924894,0.0,Italy,2.0,Retired,65.0,Male,3,2011.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-801951-01,2013,1.7411295468056076,0.0,Italy,2.0,Retired,65.0,Male,3,2013.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-807151-01,2004,1.89980812774042,0.0,Italy,8.0,Employed or self-employed (including working for family business),60.0,Male,3,2004.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-807151-01,2011,1.8796299726944552,100.0,Italy,8.0,Retired,60.0,Male,2,2011.0,1,1950.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-807151-01,2015,1.8796299726944552,100.0,Italy,8.0,Retired,60.0,Male,2,2015.0,1,1950.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-807151-01,2017,1.8682531732300711,130.0,Italy,8.0,Retired,60.0,Male,2,2017.0,1,1950.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-818238-01,2004,1.9172747212614871,200.0,Italy,13.0,Employed or self-employed (including working for family business),57.0,Male,2,2004.0,1,1946.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-829577-01,2004,1.958696177689276,500.0,Italy,13.0,Employed or self-employed (including working for family business),58.0,Male,5,2004.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-829697-01,2004,1.89980812774042,250.0,Italy,16.0,Employed or self-employed (including working for family business),60.0,Female,3,2004.0,1,1944.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-829697-01,2006,1.89980812774042,500.0,Italy,16.0,Retired,60.0,Female,3,2007.0,1,1944.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-829697-01,2011,1.8558181338804391,200.0,Italy,16.0,Retired,60.0,Female,2,2011.0,1,1944.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-829697-01,2013,1.8269026656007323,200.0,Italy,16.0,Retired,60.0,Female,2,2013.0,1,1944.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-829697-01,2015,1.8558181338804391,250.0,Italy,16.0,Retired,60.0,Female,2,2015.0,1,1944.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-829697-01,2017,1.8558181338804391,150.0,Italy,16.0,Retired,60.0,Female,2,2017.0,1,1944.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-840041-01,2004,2.184008326729816,0.0,Italy,5.0,Employed or self-employed (including working for family business),65.0,Male,4,2004.0,1,1940.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-840041-01,2006,1.8269026656007323,0.0,Italy,5.0,Retired,65.0,Male,4,2007.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-840041-01,2011,1.790335880924894,0.0,Italy,5.0,Retired,65.0,Male,3,2011.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-840041-01,2013,1.790335880924894,0.0,Italy,5.0,Retired,65.0,Male,3,2013.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-840041-01,2015,1.7411295468056076,0.0,Italy,5.0,Retired,65.0,Male,3,2015.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-851209-01,2004,1.89980812774042,0.0,Italy,8.0,Employed or self-employed (including working for family business),65.0,Male,4,2004.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-851209-01,2006,1.9172747212614871,0.0,Italy,8.0,Employed or self-employed (including working for family business),65.0,Male,5,2007.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-851209-01,2011,1.8421227253165635,0.0,Italy,8.0,Employed or self-employed (including working for family business),65.0,Male,5,2011.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-851209-01,2015,1.8796299726944552,0.0,Italy,8.0,Employed or self-employed (including working for family business),65.0,Male,5,2015.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-853184-01,2004,1.8269026656007323,20.0,Italy,8.0,Employed or self-employed (including working for family business),60.0,Female,2,2004.0,1,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-853184-01,2015,1.790335880924894,0.0,Italy,8.0,Retired,60.0,Female,2,2015.0,1,1947.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-853184-01,2017,1.790335880924894,100.0,Italy,8.0,Retired,60.0,Female,2,2017.0,1,1947.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-856451-02,2004,1.9172747212614871,0.0,Italy,15.0,Employed or self-employed (including working for family business),65.0,Male,4,2004.0,1,1949.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-861305-01,2004,1.6673892921414593,50.0,Italy,16.0,Employed or self-employed (including working for family business),58.0,Female,3,2004.0,0,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-882444-01,2004,1.8269026656007323,1000.0,Italy,16.0,Employed or self-employed (including working for family business),58.0,Male,2,2004.0,0,1939.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-882444-01,2015,1.7411295468056076,0.0,Italy,16.0,Retired,58.0,Male,2,2015.0,0,1939.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-882444-01,2017,1.8269026656007323,0.0,Italy,16.0,Retired,58.0,Male,2,2017.0,0,1939.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-885926-01,2004,1.611562712266506,100.0,Italy,8.0,Employed or self-employed (including working for family business),65.0,Female,1,2004.0,0,1946.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-885926-01,2006,1.76779683736117,0.0,Italy,8.0,Retired,65.0,Female,1,2007.0,0,1946.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-890600-01,2004,1.7086424843059955,0.0,Italy,5.0,Employed or self-employed (including working for family business),65.0,Male,4,2004.0,1,1944.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-890600-01,2006,1.7411295468056076,0.0,Italy,5.0,Employed or self-employed (including working for family business),65.0,Male,3,2007.0,1,1944.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-890600-01,2011,1.5660066297600124,0.0,Italy,5.0,Retired,65.0,Male,2,2011.0,1,1944.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-890600-01,2013,1.8269026656007323,0.0,Italy,5.0,Retired,65.0,Male,2,2013.0,1,1944.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-890600-01,2015,1.6673892921414593,0.0,Italy,5.0,Retired,65.0,Male,2,2015.0,1,1944.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT-890600-01,2017,1.8269026656007323,0.0,Italy,5.0,Retired,65.0,Male,2,2017.0,1,1944.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
