mergeid,time,consumption_homefood,consumption_outhome,country,educ_year,job,exret,gender,hhsize,int_year,partnerinhh,yrbirth,gender_Female,gender_Male,job_Employed or self-employed (including working for family business),job_Homemaker,job_Permanently sick or disabled,job_Retired,job_Unemployed,country_Austria,country_Belgium,country_Denmark,country_France,country_Germany,country_Greece,country_Israel,country_Italy,country_Spain,country_Sweden,country_Switzerland,country_Austria,country_Belgium,country_Denmark,country_France,country_Germany,country_Greece,country_Israel,country_Italy,country_Spain,country_Sweden,country_Switzerland
GR-029629-01,2015,1.7677968373611699,100.0,Greece,6.0,Employed or self-employed (including working for family business),60.0,Male,1,2015.0,0,1953.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-029629-01,2017,1.7411295468056076,120.0,Greece,6.0,Employed or self-employed (including working for family business),60.0,Male,1,2017.0,0,1953.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-029803-01,2004,1.611562712266506,100.0,Greece,12.0,Employed or self-employed (including working for family business),65.0,Female,1,2004.0,0,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-029803-01,2006,1.7086424843059957,150.0,Greece,12.0,Employed or self-employed (including working for family business),65.0,Female,1,2007.0,0,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-030926-01,2004,1.7411295468056076,60.0,Greece,6.0,Employed or self-employed (including working for family business),55.0,Female,4,2004.0,1,1953.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-030926-01,2006,1.7677968373611699,75.0,Greece,6.0,Employed or self-employed (including working for family business),55.0,Female,4,2007.0,1,1953.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-030926-01,2015,1.7411295468056076,50.0,Greece,6.0,Retired,55.0,Female,3,2015.0,1,1953.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-037672-01,2004,1.6673892921414593,200.0,Greece,9.0,Employed or self-employed (including working for family business),65.0,Male,1,2005.0,0,1941.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-037672-01,2006,1.6473032557366176,150.0,Greece,9.0,Employed or self-employed (including working for family business),65.0,Male,1,2007.0,0,1941.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-037672-01,2015,1.6673892921414593,150.0,Greece,9.0,Retired,65.0,Male,1,2015.0,0,1941.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-037672-01,2017,1.6673892921414593,120.0,Greece,9.0,Retired,65.0,Male,1,2017.0,0,1941.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-038131-01,2004,1.8558181338804391,50.0,Greece,6.0,Employed or self-employed (including working for family business),57.0,Female,3,2004.0,1,1955.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-038131-01,2006,1.8682531732300711,50.0,Greece,6.0,Employed or self-employed (including working for family business),57.0,Female,3,2007.0,1,1955.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-039141-01,2004,1.7411295468056076,100.0,Greece,12.0,Employed or self-employed (including working for family business),59.0,Male,4,2005.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-039141-01,2006,1.8269026656007323,250.0,Greece,12.0,Employed or self-employed (including working for family business),59.0,Male,4,2007.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-039141-01,2015,1.8269026656007323,200.0,Greece,12.0,Retired,59.0,Male,3,2015.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-039141-01,2017,1.8098036203900951,100.0,Greece,12.0,Retired,59.0,Male,3,2017.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-042017-01,2004,1.7411295468056076,0.0,Greece,12.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1943.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-042017-01,2006,1.7086424843059957,0.0,Greece,12.0,Employed or self-employed (including working for family business),65.0,Male,2,2007.0,1,1943.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-042017-01,2015,1.6673892921414593,0.0,Greece,12.0,Retired,65.0,Male,2,2015.0,1,1943.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-042017-01,2017,1.7086424843059957,0.0,Greece,12.0,Retired,65.0,Male,2,2017.0,1,1943.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-058444-01,2004,1.611562712266506,300.0,Greece,9.0,Employed or self-employed (including working for family business),65.0,Male,1,2004.0,0,1943.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-058444-01,2006,1.611562712266506,300.0,Greece,9.0,Employed or self-employed (including working for family business),65.0,Male,1,2007.0,0,1943.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-058444-01,2015,1.7086424843059957,300.0,Greece,9.0,Retired,65.0,Male,1,2015.0,0,1943.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-065326-01,2004,1.790335880924894,60.0,Greece,15.5,Employed or self-employed (including working for family business),60.0,Male,4,2004.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-065326-01,2006,1.8558181338804391,60.0,Greece,15.5,Employed or self-employed (including working for family business),60.0,Male,4,2007.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-065326-01,2017,1.7411295468056076,30.0,Greece,15.5,Retired,60.0,Male,2,2017.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-075534-01,2004,1.790335880924894,0.0,Greece,15.5,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-075534-01,2006,1.8558181338804391,100.0,Greece,15.5,Employed or self-employed (including working for family business),65.0,Male,2,2007.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-080865-01,2004,1.8796299726944552,200.0,Greece,15.5,Employed or self-employed (including working for family business),65.0,Male,4,2005.0,1,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-080865-01,2006,1.8796299726944552,200.0,Greece,15.5,Employed or self-employed (including working for family business),65.0,Male,4,2007.0,1,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-086410-01,2004,1.8098036203900951,100.0,Greece,6.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1940.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-086410-01,2006,1.790335880924894,100.0,Greece,6.0,Retired,65.0,Male,2,2007.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-086410-01,2015,1.790335880924894,50.0,Greece,6.0,Employed or self-employed (including working for family business),65.0,Male,2,2015.0,1,1940.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-090146-01,2004,1.790335880924894,150.0,Greece,17.0,Employed or self-employed (including working for family business),67.0,Male,4,2004.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-090146-01,2015,1.790335880924894,100.0,Greece,17.0,Retired,67.0,Male,4,2015.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-090146-01,2017,1.8269026656007323,150.0,Greece,17.0,Retired,67.0,Male,4,2017.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-090480-01,2004,1.7411295468056076,100.0,Greece,12.0,Employed or self-employed (including working for family business),65.0,Male,4,2004.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-090480-01,2006,1.790335880924894,100.0,Greece,12.0,Employed or self-employed (including working for family business),65.0,Male,4,2007.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-090480-01,2015,1.7677968373611699,100.0,Greece,12.0,Retired,65.0,Male,3,2015.0,1,1948.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-090970-01,2004,1.8269026656007323,100.0,Greece,17.0,Employed or self-employed (including working for family business),61.0,Female,2,2004.0,0,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-090970-01,2006,1.8269026656007323,200.0,Greece,17.0,Employed or self-employed (including working for family business),61.0,Female,2,2007.0,0,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-091592-01,2004,1.7411295468056076,250.0,Greece,17.0,Employed or self-employed (including working for family business),60.0,Female,1,2005.0,0,1951.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-091592-01,2006,1.8098036203900951,100.0,Greece,17.0,Employed or self-employed (including working for family business),60.0,Female,1,2007.0,0,1951.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-091592-01,2017,1.790335880924894,50.0,Greece,17.0,Retired,60.0,Female,1,2017.0,0,1951.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-092725-01,2004,1.7411295468056076,100.0,Greece,9.0,Employed or self-employed (including working for family business),65.0,Male,3,2004.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-092725-01,2006,1.7411295468056076,100.0,Greece,9.0,Employed or self-employed (including working for family business),65.0,Male,3,2007.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-092725-01,2015,1.7411295468056076,100.0,Greece,9.0,Retired,65.0,Male,3,2015.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-092725-01,2017,1.7677968373611699,50.0,Greece,9.0,Retired,65.0,Male,3,2017.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-097898-01,2004,1.790335880924894,150.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,3,2004.0,1,1951.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-097898-01,2006,1.8098036203900951,150.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,3,2007.0,1,1951.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-097898-01,2017,1.7677968373611699,100.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,2,2017.0,1,1951.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-098503-01,2004,1.611562712266506,20.0,Greece,6.0,Employed or self-employed (including working for family business),60.0,Male,1,2004.0,0,1946.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-098503-01,2006,1.611562712266506,20.0,Greece,6.0,Employed or self-employed (including working for family business),60.0,Male,1,2007.0,0,1946.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-098503-01,2015,1.6673892921414593,60.0,Greece,6.0,Retired,60.0,Male,1,2015.0,0,1946.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-098503-01,2017,1.7086424843059957,50.0,Greece,6.0,Retired,60.0,Male,1,2017.0,0,1946.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-099722-01,2004,1.7411295468056076,50.0,Greece,12.0,Employed or self-employed (including working for family business),55.0,Female,4,2004.0,1,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-107900-01,2004,1.8269026656007323,0.0,Greece,17.0,Employed or self-employed (including working for family business),59.0,Female,1,2004.0,0,1951.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-107900-01,2006,1.790335880924894,0.0,Greece,17.0,Employed or self-employed (including working for family business),59.0,Female,1,2007.0,0,1951.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-107900-01,2017,1.7411295468056076,0.0,Greece,17.0,Retired,59.0,Female,1,2017.0,0,1951.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-109528-01,2004,1.7086424843059957,150.0,Greece,6.0,Employed or self-employed (including working for family business),60.0,Male,4,2004.0,1,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-109528-01,2006,1.6673892921414593,0.0,Greece,6.0,Employed or self-employed (including working for family business),60.0,Male,4,2007.0,1,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-109528-01,2017,1.7411295468056076,50.0,Greece,6.0,Employed or self-employed (including working for family business),60.0,Male,2,2017.0,1,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-116788-01,2004,1.7677968373611699,50.0,Greece,18.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1949.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-116788-01,2006,1.8098036203900951,80.0,Greece,18.0,Employed or self-employed (including working for family business),65.0,Male,2,2007.0,1,1949.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-116788-01,2017,1.6673892921414593,100.0,Greece,18.0,Employed or self-employed (including working for family business),65.0,Male,2,2017.0,1,1949.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-120675-01,2004,1.8269026656007323,200.0,Greece,6.0,Employed or self-employed (including working for family business),65.0,Male,3,2004.0,1,1941.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-120675-01,2015,1.790335880924894,150.0,Greece,6.0,Retired,65.0,Male,3,2015.0,1,1941.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-120675-01,2017,1.790335880924894,100.0,Greece,6.0,Retired,65.0,Male,3,2017.0,1,1941.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-143689-01,2004,1.701221686014351,300.0,Greece,12.0,Employed or self-employed (including working for family business),57.0,Male,4,2004.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-143689-01,2006,1.790335880924894,300.0,Greece,12.0,Employed or self-employed (including working for family business),57.0,Male,4,2007.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-143689-01,2015,1.790335880924894,150.0,Greece,12.0,Retired,57.0,Male,4,2015.0,1,1950.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-143689-01,2017,1.790335880924894,150.0,Greece,12.0,Retired,57.0,Male,4,2017.0,1,1950.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-144773-01,2004,1.790335880924894,100.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,3,2004.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-154499-01,2004,1.7411295468056076,50.0,Greece,6.0,Employed or self-employed (including working for family business),65.0,Female,2,2004.0,1,1946.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-154499-01,2006,1.7411295468056076,50.0,Greece,6.0,Retired,65.0,Female,2,2007.0,1,1946.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-170705-01,2004,1.8269026656007323,200.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,4,2005.0,1,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-170705-01,2006,1.8421227253165633,200.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,4,2007.0,1,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-170705-01,2015,1.8269026656007323,200.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,4,2015.0,1,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-170705-01,2017,1.6673892921414593,70.0,Greece,17.0,Retired,65.0,Male,4,2017.0,1,1954.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-175388-01,2004,1.8269026656007323,100.0,Greece,17.0,Employed or self-employed (including working for family business),60.0,Female,4,2004.0,1,1956.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-175388-01,2006,1.8269026656007323,100.0,Greece,17.0,Employed or self-employed (including working for family business),60.0,Female,4,2007.0,1,1956.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-175388-01,2015,1.790335880924894,150.0,Greece,17.0,Employed or self-employed (including working for family business),60.0,Female,2,2015.0,1,1956.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-175388-01,2017,1.7411295468056076,100.0,Greece,17.0,Employed or self-employed (including working for family business),60.0,Female,2,2017.0,1,1956.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-181604-01,2004,1.8269026656007323,100.0,Greece,12.0,Employed or self-employed (including working for family business),65.0,Male,4,2005.0,1,1946.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-181911-01,2004,1.6473032557366176,300.0,Greece,15.5,Employed or self-employed (including working for family business),70.0,Male,1,2004.0,0,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-181911-01,2006,1.7086424843059957,300.0,Greece,15.5,Employed or self-employed (including working for family business),70.0,Male,1,2007.0,0,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-183396-01,2004,1.8998081277404202,150.0,Greece,17.0,Employed or self-employed (including working for family business),70.0,Male,4,2004.0,1,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-183396-01,2006,1.8998081277404202,130.0,Greece,17.0,Employed or self-employed (including working for family business),70.0,Male,4,2007.0,1,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-183396-01,2015,1.8558181338804391,100.0,Greece,17.0,Retired,70.0,Male,4,2015.0,1,1952.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-183396-01,2017,1.790335880924894,70.0,Greece,17.0,Retired,70.0,Male,2,2017.0,1,1952.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-184559-01,2004,1.790335880924894,70.0,Greece,12.0,Employed or self-employed (including working for family business),65.0,Male,4,2004.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-184559-01,2006,1.8269026656007323,100.0,Greece,12.0,Employed or self-employed (including working for family business),65.0,Male,4,2007.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-184559-01,2015,1.790335880924894,100.0,Greece,12.0,Employed or self-employed (including working for family business),65.0,Male,4,2015.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-184559-01,2017,1.6673892921414593,0.0,Greece,12.0,Retired,65.0,Male,3,2017.0,1,1950.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-196655-01,2004,1.7411295468056076,50.0,Greece,6.0,Employed or self-employed (including working for family business),65.0,Female,2,2005.0,1,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-196655-01,2006,1.8331938860315709,130.0,Greece,6.0,Employed or self-employed (including working for family business),65.0,Female,2,2007.0,1,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-196655-01,2017,1.7411295468056076,50.0,Greece,6.0,Employed or self-employed (including working for family business),65.0,Female,2,2017.0,1,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-197189-01,2004,1.8269026656007323,200.0,Greece,6.0,Employed or self-employed (including working for family business),55.0,Male,5,2004.0,1,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-197189-01,2006,1.8023342269818063,100.0,Greece,6.0,Employed or self-employed (including working for family business),55.0,Male,5,2007.0,1,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-197189-01,2015,1.8269026656007323,150.0,Greece,6.0,Retired,55.0,Male,5,2015.0,1,1954.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-197189-01,2017,1.790335880924894,100.0,Greece,6.0,Retired,55.0,Male,5,2017.0,1,1954.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-201483-01,2004,1.6673892921414593,50.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Female,2,2004.0,0,1953.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-201483-01,2006,1.6673892921414593,50.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Female,2,2007.0,0,1953.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-201483-01,2015,1.6673892921414593,30.0,Greece,17.0,Retired,65.0,Female,2,2015.0,0,1953.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-201483-01,2017,1.7411295468056076,50.0,Greece,17.0,Retired,65.0,Female,2,2017.0,0,1953.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-202301-01,2004,1.7411295468056076,200.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,1,2005.0,0,1953.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-202301-01,2006,1.7577014664284185,200.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,1,2007.0,0,1953.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-202301-01,2015,1.7411295468056076,200.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,1,2015.0,0,1953.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-202301-01,2017,1.7411295468056076,200.0,Greece,17.0,Employed or self-employed (including working for family business),65.0,Male,1,2017.0,0,1953.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-213155-01,2004,1.7411295468056076,100.0,Greece,6.0,Employed or self-employed (including working for family business),70.0,Female,4,2004.0,1,1943.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GR-213155-01,2006,1.7411295468056076,100.0,Greece,6.0,Employed or self-employed (including working for family business),70.0,Female,4,2007.0,1,1943.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
